5.086224
100
0.183506
7.140121 0.965438 -1.457753
-2.831626 7.917939 -4.443519
5.725008 -12.856764 2.309819
-2.813905 -5.427465 -0.698212
3.098501 1.176119 9.397039
-1.731245 7.291020 4.861740
2.829473 3.224752 -7.780951
4.066209 1.245473 4.808614
1.283472 2.524772 -0.245698
5.087752 3.013099 -3.714710
4.351951 17.222834 0.324350
7.997275 5.402055 -6.433563
-5.141283 -1.062377 2.594948
-0.503485 -2.566224 8.406036
0.653954 12.731046 -1.031321
-2.428114 4.771736 0.523308
5.693939 6.706813 4.629577
-1.454626 4.613813 1.158957
-4.650642 10.336037 -0.086327
-7.435364 4.233886 -3.225503
0.089745 13.591327 -0.622592
2.156080 3.682998 3.371635
-5.970782 3.344613 2.333248
4.863428 -8.179963 1.352106
2.482307 -3.205461 7.838679
10.023984 -0.806583 -0.100881
1.739729 -1.514334 -7.812694
-2.445603 -1.858248 4.570176
1.444770 6.373003 5.179177
0.492212 -4.679849 -11.876633
1.103259 2.790925 -3.965689
10.108990 -10.168788 -9.392044
0.723806 -10.877121 0.514756
-5.367396 3.985922 -4.112324
3.748087 0.524559 1.295638
8.846950 -2.701254 2.572169
1.270069 0.675696 -2.233982
4.098347 2.581621 6.652308
3.246409 4.081057 -5.320603
7.364933 0.718379 4.661857
-2.814948 7.186042 4.457049
7.785120 15.513928 1.712621
4.746751 8.032623 -4.855945
3.604842 22.442098 -1.186510
1.318915 -1.526151 -0.956878
8.418208 1.248787 0.701240
12.926203 8.802522 0.652132
-0.906727 6.279674 2.644288
4.712423 0.966584 1.739589
-1.432686 13.349621 -0.361953
0.470981 2.253855 -4.681665
12.943716 4.524861 8.095048
2.331046 6.509604 -3.300083
11.520767 6.854765 2.710589
-0.790141 0.222658 -0.311066
-3.878247 -0.100656 1.246254
4.574177 1.482040 3.676095
-3.488963 2.802942 -7.094086
8.099877 -7.766134 -3.582322
6.671449 -1.534628 0.200636
0.566068 11.021471 -9.377401
-0.592026 -4.107122 0.770063
5.234230 4.684154 9.145292
11.732896 5.191062 0.273528
8.820324 8.004447 5.761475
-1.166494 -1.205125 0.447223
0.753487 3.767346 8.312758
3.245954 5.185832 -5.327665
5.277502 -0.547387 -3.366055
1.941919 -2.563340 1.986223
8.780424 8.280810 3.290114
2.248181 6.875601 0.578640
12.055070 5.002727 -7.839293
2.661518 2.603508 3.524798
3.461649 0.334888 2.656219
4.060587 14.586899 2.152048
3.040056 -6.301473 -1.174506
21.663273 -8.445166 1.099746
-6.442158 1.616391 -3.353481
1.800092 -1.391772 6.397648
6.375577 -0.249864 3.649795
3.191785 6.321956 -6.965660
-9.589645 10.562003 1.984114
-1.190682 4.432252 3.246899
9.632602 3.624179 8.646831
-3.942966 9.594384 -0.523584
1.487875 0.834607 11.775089
9.820873 2.361665 4.400841
5.971513 4.690586 2.582291
6.317839 -4.620596 9.435928
9.335346 0.359368 -1.424374
5.305985 -3.585668 -2.449032
7.479685 0.803510 0.713821
1.400988 1.733980 8.889254
5.607004 -1.701213 10.493083
4.699240 -2.840140 -2.749693
7.534283 5.852574 2.535466
5.840564 -1.508486 1.936881
9.683420 15.176328 2.778299
-1.594747 -1.578973 -8.561935
