-0.196393 0.000001
-0.188377 0.000000
-0.180361 0.000001
-0.172345 0.000001
-0.164329 0.000004
-0.156313 0.000007
-0.148297 0.000033
-0.140281 0.000058
-0.132265 0.000151
-0.124248 0.000312
-0.116232 0.000636
-0.108216 0.001234
-0.100200 0.002341
-0.092184 0.004249
-0.084168 0.007116
-0.076152 0.011623
-0.068136 0.017771
-0.060120 0.025920
-0.052104 0.036017
-0.044088 0.047540
-0.036072 0.059666
-0.028056 0.071048
-0.020040 0.080803
-0.012024 0.087022
-0.004008 0.089434
0.004008 0.087121
0.012024 0.080686
0.020040 0.071232
0.028056 0.059742
0.036072 0.047674
0.044088 0.036316
0.052104 0.026300
0.060120 0.018182
0.068136 0.011961
0.076152 0.007622
0.084168 0.004613
0.092184 0.002586
0.100200 0.001430
0.108216 0.000771
0.116232 0.000370
0.124248 0.000210
0.132265 0.000114
0.140281 0.000053
0.148297 0.000022
0.156313 0.000004
0.164329 0.000002
0.172345 0.000000
0.180361 0.000000
