#! FIELDS pcv.s file.free der_pcv.s
#! SET min_pcv.s -0.538694
#! SET max_pcv.s 1.72814
#! SET nbins_pcv.s  66
#! SET periodic_pcv.s false
   -0.538694000    3.182190940   -0.000000000
   -0.503819631    3.182190940   -0.000000000
   -0.468945262    3.182190940   -0.000000000
   -0.434070892    3.182190940   -0.000000000
   -0.399196523    3.181469164   -0.029480313
   -0.364322154    3.179367484   -0.105539719
   -0.329447785    3.172403130   -0.331952433
   -0.294573415    3.152122401   -0.915584647
   -0.259699046    3.100333568   -2.208896945
   -0.224824677    2.984713334   -4.644516045
   -0.189950308    2.760020311   -8.465954250
   -0.155075938    2.382424046  -13.265935729
   -0.120201569    1.839614981  -17.615611954
   -0.085327200    1.185049531  -19.280172913
   -0.050452831    0.549696550  -16.286242230
   -0.015578462    0.107448814   -8.360056691
    0.019295908    0.000000000    2.383946176
    0.054170277    0.264001042   12.308010862
    0.089044646    0.811014046   18.226448779
    0.123919015    1.475045128   19.045095883
    0.158793385    2.093194173   15.927668736
    0.193667754    2.566695503   11.138231214
    0.228542123    2.873972753    6.647403887
    0.263416492    3.045443336    3.423956101
    0.298290862    3.128438018    1.532511288
    0.333165231    3.163471270    0.598702541
    0.368039600    3.176415289    0.204777172
    0.402913969    3.182190940   -0.000000000
    0.437788338    3.182190940   -0.000000000
    0.472662708    3.182190940   -0.000000000
    0.507537077    3.182190940   -0.000000000
    0.542411446    3.182190940   -0.000000000
    0.577285815    3.182190940   -0.000000000
    0.612160185    3.182190940   -0.000000000
    0.647034554    3.182190940   -0.000000000
    0.681908923    3.182190940   -0.000000000
    0.716783292    3.182190940   -0.000000000
    0.751657662    3.182190940   -0.000000000
    0.786532031    3.182190940   -0.000000000
    0.821406400    3.182190940   -0.000000000
    0.856280769    3.182190940   -0.000000000
    0.891155138    3.182190940   -0.000000000
    0.926029508    3.182190940   -0.000000000
    0.960903877    3.182190940   -0.000000000
    0.995778246    3.182190940   -0.000000000
    1.030652615    3.182190940   -0.000000000
    1.065526985    3.182190940   -0.000000000
    1.100401354    3.182190940   -0.000000000
    1.135275723    3.182190940   -0.000000000
    1.170150092    3.182190940   -0.000000000
    1.205024462    3.182190940   -0.000000000
    1.239898831    3.182190940   -0.000000000
    1.274773200    3.182190940   -0.000000000
    1.309647569    3.182190940   -0.000000000
    1.344521938    3.182190940   -0.000000000
    1.379396308    3.182190940   -0.000000000
    1.414270677    3.182190940   -0.000000000
    1.449145046    3.182190940   -0.000000000
    1.484019415    3.182190940   -0.000000000
    1.518893785    3.182190940   -0.000000000
    1.553768154    3.182190940   -0.000000000
    1.588642523    3.182190940   -0.000000000
    1.623516892    3.182190940   -0.000000000
    1.658391262    3.182190940   -0.000000000
    1.693265631    3.182190940   -0.000000000
    1.728140000    3.182190940   -0.000000000
