#! FIELDS pcv.s file.free der_pcv.s
#! SET min_pcv.s -0.538694
#! SET max_pcv.s 1.72814
#! SET nbins_pcv.s  66
#! SET periodic_pcv.s false
   -0.538694000   15.769602191   -0.000000000
   -0.503819631   15.769602191   -0.000000000
   -0.468945262   15.769602191   -0.000000000
   -0.434070892   15.769453415   -0.006166552
   -0.399196523   15.765032137   -0.182485136
   -0.364322154   15.751439074   -0.664580026
   -0.329447785   15.708327634   -2.030934394
   -0.294573415   15.586288395   -5.444389228
   -0.259699046   15.283272249  -12.768376781
   -0.224824677   14.625451190  -26.096921572
   -0.189950308   13.382628463  -46.219233980
   -0.155075938   11.353701706  -70.287570613
   -0.120201569    8.525349919  -90.338970375
   -0.085327200    5.231419273  -95.092586658
   -0.050452831    2.176113279  -75.803946347
   -0.015578462    0.221253647  -33.102889897
    0.019295908    0.000000000   20.796358855
    0.054170277    1.587673938   67.603710125
    0.089044646    4.460639905   92.907232572
    0.123919015    7.773507873   93.267921651
    0.158793385   10.756628897   75.762886816
    0.193667754   12.983033604   51.726813418
    0.228542123   14.396207541   30.232295375
    0.263416492   15.169442948   15.281930137
    0.298290862   15.537073100    6.723304385
    0.333165231   15.689725201    2.585212396
    0.368039600   15.745711825    0.854380654
    0.402913969   15.768370671    0.046633813
    0.437788338   15.769602191   -0.000000000
    0.472662708   15.769602191   -0.000000000
    0.507537077   15.769602191   -0.000000000
    0.542411446   15.769602191   -0.000000000
    0.577285815   15.769602191   -0.000000000
    0.612160185   15.769602191   -0.000000000
    0.647034554   15.769602191   -0.000000000
    0.681908923   15.769602191   -0.000000000
    0.716783292   15.769602191   -0.000000000
    0.751657662   15.769602191   -0.000000000
    0.786532031   15.769602191   -0.000000000
    0.821406400   15.769602191   -0.000000000
    0.856280769   15.769602191   -0.000000000
    0.891155138   15.769602191   -0.000000000
    0.926029508   15.769602191   -0.000000000
    0.960903877   15.769602191   -0.000000000
    0.995778246   15.769602191   -0.000000000
    1.030652615   15.769602191   -0.000000000
    1.065526985   15.769602191   -0.000000000
    1.100401354   15.769602191   -0.000000000
    1.135275723   15.769602191   -0.000000000
    1.170150092   15.769602191   -0.000000000
    1.205024462   15.769602191   -0.000000000
    1.239898831   15.769602191   -0.000000000
    1.274773200   15.769602191   -0.000000000
    1.309647569   15.769602191   -0.000000000
    1.344521938   15.769602191   -0.000000000
    1.379396308   15.769602191   -0.000000000
    1.414270677   15.769602191   -0.000000000
    1.449145046   15.769602191   -0.000000000
    1.484019415   15.769602191   -0.000000000
    1.518893785   15.769602191   -0.000000000
    1.553768154   15.769602191   -0.000000000
    1.588642523   15.769602191   -0.000000000
    1.623516892   15.769602191   -0.000000000
    1.658391262   15.769602191   -0.000000000
    1.693265631   15.769602191   -0.000000000
    1.728140000   15.769602191   -0.000000000
