#! FIELDS pcv.s file.free der_pcv.s
#! SET min_pcv.s -0.538694
#! SET max_pcv.s 1.72814
#! SET nbins_pcv.s  66
#! SET periodic_pcv.s false
   -0.538694000  129.061313564   -0.051320275
   -0.503819631  129.055258728   -0.277907548
   -0.468945262  129.033256865   -1.031232622
   -0.434070892  128.961216897   -3.284593669
   -0.399196523  128.754099380   -9.145234948
   -0.364322154  128.234603713  -22.145935922
   -0.329447785  127.057633411  -47.940926031
   -0.294573415  124.662311407  -93.100922228
   -0.259699046  120.278016237 -162.430601773
   -0.224824677  113.062609004 -254.407114123
   -0.189950308  102.408300809 -356.482981181
   -0.155075938   88.367950281 -443.510910482
   -0.120201569   72.025735925 -482.968210267
   -0.085327200   55.555505480 -447.667277116
   -0.050452831   41.748944608 -331.735551461
   -0.015578462   33.077335352 -159.694846421
    0.019295908   30.702434592   20.344686271
    0.054170277   33.990296395  157.837055398
    0.089044646   40.856253214  223.233679459
    0.123919015   48.730156266  218.414542423
    0.158793385   55.569956018  169.267970839
    0.193667754   60.394024843  107.738925761
    0.228542123   63.205908639   56.297358996
    0.263416492   64.522270828   21.664078626
    0.298290862   64.863973049   -1.022974115
    0.333165231   64.508701414  -19.335264771
    0.368039600   63.564270801  -34.631598390
    0.402913969   62.242834705  -39.769350674
    0.437788338   61.071410284  -23.768128531
    0.472662708   60.896402014   17.496162058
    0.507537077   62.524179118   77.596653457
    0.542411446   66.356983433  140.997438327
    0.577285815   72.183967053  189.528604071
    0.612160185   79.244876351  210.347506874
    0.647034554   86.466439339  197.834048624
    0.681908923   92.648214946  150.355897438
    0.716783292   96.538085965   65.808557897
    0.751657662   96.768945497  -59.902843046
    0.786532031   91.882204576 -226.775592045
    0.821406400   80.687055967 -416.352667751
    0.856280769   63.131839941 -581.218721148
    0.891155138   41.277164421 -650.439234944
    0.926029508   19.645847510 -560.934485109
    0.960903877    4.187629155 -300.225674803
    0.995778246    0.000000000   69.141027650
    1.030652615    8.928894482  430.842602046
    1.065526985   28.634584503  672.265394442
    1.100401354   53.770490175  739.974398866
    1.135275723   78.470841170  656.180146829
    1.170150092   98.595167159  490.831991390
    1.205024462  112.614782821  316.417818023
    1.239898831  121.098367322  177.974655753
    1.274773200  125.602260670   87.986972228
    1.309647569  127.713158875   38.418921904
    1.344521938  128.591626455   14.811383393
    1.379396308  128.933788238    4.334622957
    1.414270677  129.039775302    0.787085554
    1.449145046  129.059043217    0.125958375
    1.484019415  129.061961849    0.023448229
    1.518893785  129.062581337   -0.000000000
    1.553768154  129.062581337   -0.000000000
    1.588642523  129.062581337   -0.000000000
    1.623516892  129.062581337   -0.000000000
    1.658391262  129.062581337   -0.000000000
    1.693265631  129.062581337   -0.000000000
    1.728140000  129.062581337   -0.000000000
