#! FIELDS pcv.s file.free der_pcv.s
#! SET min_pcv.s -0.538694
#! SET max_pcv.s 1.72814
#! SET nbins_pcv.s  66
#! SET periodic_pcv.s false
   -0.538694000   10.288286851   -0.000000000
   -0.503819631   10.288286851   -0.000000000
   -0.468945262   10.288286851   -0.000000000
   -0.434070892   10.288286851   -0.000000000
   -0.399196523   10.285402812   -0.116411372
   -0.364322154   10.277193519   -0.409271710
   -0.329447785   10.250480818   -1.263598811
   -0.294573415   10.174130006   -3.419357720
   -0.259699046    9.982873522   -8.088360306
   -0.224824677    9.564313770  -16.661299226
   -0.189950308    8.767710369  -29.718553403
   -0.155075938    7.458535099  -45.488293573
   -0.120201569    5.622281977  -58.819275901
   -0.085327200    3.471163619  -62.287847661
   -0.050452831    1.463214402  -50.021827932
   -0.015578462    0.165539345  -22.264374288
    0.019295908    0.000000000   13.057652010
    0.054170277    1.023113879   43.895777326
    0.089044646    2.895115043   60.669871103
    0.123919015    5.061009102   61.026643723
    0.158793385    7.013460389   49.590959567
    0.193667754    8.470390656   33.833792314
    0.228542123    9.394121579   19.743131680
    0.263416492    9.898583615    9.956311492
    0.298290862   10.137793606    4.366860589
    0.333165231   10.236791765    1.672849019
    0.368039600   10.272674113    0.561345320
    0.402913969   10.288286851   -0.000000000
    0.437788338   10.288286851   -0.000000000
    0.472662708   10.288286851   -0.000000000
    0.507537077   10.288286851   -0.000000000
    0.542411446   10.288286851   -0.000000000
    0.577285815   10.288286851   -0.000000000
    0.612160185   10.288286851   -0.000000000
    0.647034554   10.288286851   -0.000000000
    0.681908923   10.288286851   -0.000000000
    0.716783292   10.288286851   -0.000000000
    0.751657662   10.288286851   -0.000000000
    0.786532031   10.288286851   -0.000000000
    0.821406400   10.288286851   -0.000000000
    0.856280769   10.288286851   -0.000000000
    0.891155138   10.288286851   -0.000000000
    0.926029508   10.288286851   -0.000000000
    0.960903877   10.288286851   -0.000000000
    0.995778246   10.288286851   -0.000000000
    1.030652615   10.288286851   -0.000000000
    1.065526985   10.288286851   -0.000000000
    1.100401354   10.288286851   -0.000000000
    1.135275723   10.288286851   -0.000000000
    1.170150092   10.288286851   -0.000000000
    1.205024462   10.288286851   -0.000000000
    1.239898831   10.288286851   -0.000000000
    1.274773200   10.288286851   -0.000000000
    1.309647569   10.288286851   -0.000000000
    1.344521938   10.288286851   -0.000000000
    1.379396308   10.288286851   -0.000000000
    1.414270677   10.288286851   -0.000000000
    1.449145046   10.288286851   -0.000000000
    1.484019415   10.288286851   -0.000000000
    1.518893785   10.288286851   -0.000000000
    1.553768154   10.288286851   -0.000000000
    1.588642523   10.288286851   -0.000000000
    1.623516892   10.288286851   -0.000000000
    1.658391262   10.288286851   -0.000000000
    1.693265631   10.288286851   -0.000000000
    1.728140000   10.288286851   -0.000000000
