#! FIELDS cv.x cv.y file.free der_cv.x der_cv.y
#! SET min_cv.x -0.704992
#! SET max_cv.x 1.23736
#! SET nbins_cv.x  56
#! SET periodic_cv.x false
#! SET min_cv.y -0.407176
#! SET max_cv.y 0.903443
#! SET nbins_cv.y  39
#! SET periodic_cv.y false
   -0.704992000   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.669676509   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.634361018   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.599045527   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.563730036   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.528414545   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.493099055   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.457783564   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.422468073   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.387152582   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.351837091   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.316521600   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.281206109   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.245890618   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.210575127   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.175259636   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.139944145   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.104628655   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.069313164   -0.407176000   35.732673848   -0.000000000   -0.000000000
   -0.033997673   -0.407176000   35.732673845   -0.000000131   -0.000000129
    0.001317818   -0.407176000   35.732673821   -0.000001064   -0.000001085
    0.036633309   -0.407176000   35.732673685   -0.000006146   -0.000006550
    0.071948800   -0.407176000   35.732673147   -0.000024742   -0.000027944
    0.107264291   -0.407176000   35.732671486   -0.000076260   -0.000093926
    0.142579782   -0.407176000   35.732666820   -0.000205209   -0.000278911
    0.177895273   -0.407176000   35.732655093   -0.000490556   -0.000742651
    0.213210764   -0.407176000   35.732629032   -0.001036344   -0.001770850
    0.248526255   -0.407176000   35.732577639   -0.001937015   -0.003793426
    0.283841745   -0.407176000   35.732487764   -0.003203604   -0.007320766
    0.319157236   -0.407176000   35.732348641   -0.004682987   -0.012763774
    0.354472727   -0.407176000   35.732158113   -0.006050709   -0.020189498
    0.389788218   -0.407176000   35.731926724   -0.006941987   -0.029163598
    0.425103709   -0.407176000   35.731675474   -0.007176734   -0.038844240
    0.460419200   -0.407176000   35.731425209   -0.006957754   -0.048403420
    0.495734691   -0.407176000   35.731182767   -0.006847399   -0.057573172
    0.531050182   -0.407176000   35.730932725   -0.007475749   -0.066969243
    0.566365673   -0.407176000   35.730642694   -0.009103269   -0.077882793
    0.601681164   -0.407176000   35.730282889   -0.011288307   -0.091515666
    0.636996655   -0.407176000   35.729852254   -0.012878723   -0.107960428
    0.672312145   -0.407176000   35.729397552   -0.012418502   -0.125452013
    0.707627636   -0.407176000   35.729012073   -0.008857766   -0.140406579
    0.742943127   -0.407176000   35.728808467   -0.002239848   -0.148462221
    0.778258618   -0.407176000   35.728874034    0.006058371   -0.146203883
    0.813574109   -0.407176000   35.729229669    0.013786561   -0.132759886
    0.848889600   -0.407176000   35.729815605    0.018808285   -0.110373830
