#! FIELDS cv.x cv.y file.free der_cv.x der_cv.y
#! SET min_cv.x -0.704992
#! SET max_cv.x 1.23736
#! SET nbins_cv.x  56
#! SET periodic_cv.x false
#! SET min_cv.y -0.407176
#! SET max_cv.y 0.903443
#! SET nbins_cv.y  39
#! SET periodic_cv.y false
   -0.704992000   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.669676509   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.634361018   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.599045527   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.563730036   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.528414545   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.493099055   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.457783564   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.422468073   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.387152582   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.351837091   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.316521600   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.281206109   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.245890618   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.210575127   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.175259636   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.139944145   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.104628655   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.069313164   -0.407176000   21.277944973   -0.000000000   -0.000000000
   -0.033997673   -0.407176000   21.277944973   -0.000000000   -0.000000000
    0.001317818   -0.407176000   21.277944973   -0.000000000   -0.000000000
    0.036633309   -0.407176000   21.277944973   -0.000000000   -0.000000000
    0.071948800   -0.407176000   21.277944969   -0.000000133   -0.000000132
    0.107264291   -0.407176000   21.277944960   -0.000000499   -0.000000540
    0.142579782   -0.407176000   21.277944925   -0.000001639   -0.000001956
    0.177895273   -0.407176000   21.277944812   -0.000005086   -0.000006632
    0.213210764   -0.407176000   21.277944497   -0.000013670   -0.000019672
    0.248526255   -0.407176000   21.277943726   -0.000032030   -0.000051507
    0.283841745   -0.407176000   21.277942030   -0.000067223   -0.000121501
    0.319157236   -0.407176000   21.277938669   -0.000127513   -0.000260143
    0.354472727   -0.407176000   21.277932637   -0.000219688   -0.000508596
    0.389788218   -0.407176000   21.277922723   -0.000347387   -0.000916466
    0.425103709   -0.407176000   21.277907728   -0.000506080   -0.001532505
    0.460419200   -0.407176000   21.277886803   -0.000679155   -0.002390860
    0.495734691   -0.407176000   21.277859963   -0.000834468   -0.003490191
    0.531050182   -0.407176000   21.277828590   -0.000928036   -0.004773126
    0.566365673   -0.407176000   21.277795658   -0.000916576   -0.006117487
    0.601681164   -0.407176000   21.277765411   -0.000773621   -0.007349360
    0.636996655   -0.407176000   21.277742566   -0.000499992   -0.008276302
    0.672312145   -0.407176000   21.277731293   -0.000125558   -0.008729001
    0.707627636   -0.407176000   21.277734231    0.000293462   -0.008601310
    0.742943127   -0.407176000   21.277751649    0.000680692   -0.007883960
    0.778258618   -0.407176000   21.277780981    0.000955969   -0.006682821
    0.813574109   -0.407176000   21.277817177    0.001063788   -0.005204395
    0.848889600   -0.407176000   21.277854066    0.000999204   -0.003699967
    0.884205091   -0.407176000   21.277886286    0.000810086   -0.002387314
    0.919520582   -0.407176000   21.277910741    0.000573121   -0.001391834
    0.954836073   -0.407176000   21.277927005    0.000355337   -0.000730201
    0.990151564   -0.407176000   21.277936528    0.000193007   -0.000343034
    1.025467055   -0.407176000   21.277941421    0.000092327   -0.000144193
    1.060782545   -0.407176000   21.277943641    0.000038881   -0.000054059
    1.096098036   -0.407176000   21.277944530    0.000014327   -0.000017955
    1.131413527   -0.407176000   21.277944865    0.000003759   -0.000004378
    1.166729018   -0.407176000   21.277944949    0.000000887   -0.000000950
    1.202044509   -0.407176000   21.277944973   -0.000000000   -0.000000000
    1.237360000   -0.407176000   21.277944973   -0.000000000   -0.000000000

   -0.704992000   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.669676509   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.634361018   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.599045527   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.563730036   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.528414545   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.493099055   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.457783564   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.422468073   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.387152582   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.351837091   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.316521600   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.281206109   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.245890618   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.210575127   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.175259636   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.139944145   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.104628655   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.069313164   -0.372686026   21.277944973   -0.000000000   -0.000000000
   -0.033997673   -0.372686026   21.277944969   -0.000000142   -0.000000137
    0.001317818   -0.372686026   21.277944914   -0.000002375   -0.000002367
    0.036633309   -0.372686026   21.277944652   -0.000012171   -0.000012883
    0.071948800   -0.372686026   21.277943769   -0.000041889   -0.000048260
    0.107264291   -0.372686026   21.277940901   -0.000129884   -0.000163066
    0.142579782   -0.372686026   21.277932926   -0.000348187   -0.000482050
    0.177895273   -0.372686026   21.277913046   -0.000829188   -0.001276395
    0.213210764   -0.372686026   21.277868652   -0.001768360   -0.003047902
    0.248526255   -0.372686026   21.277779915   -0.003381030   -0.006583701
    0.283841745   -0.372686026   21.277619255   -0.005859309   -0.012973409
    0.319157236   -0.372686026   21.277354525   -0.009272459   -0.023479076
    0.354472727   -0.372686026   21.276954207   -0.013512057   -0.039325739
    0.389788218   -0.372686026   21.276393565   -0.018288683   -0.061458685
    0.425103709   -0.372686026   21.275661763   -0.023111499   -0.090269937
    0.460419200   -0.372686026   21.274768767   -0.027282200   -0.125338336
    0.495734691   -0.372686026   21.273753121   -0.029891815   -0.165135569
    0.531050182   -0.372686026   21.272687885   -0.029922112   -0.206797101
    0.566365673   -0.372686026   21.271680808   -0.026474108   -0.246111244
    0.601681164   -0.372686026   21.270864738   -0.019080423   -0.277888049
    0.636996655   -0.372686026   21.270376657   -0.008023728   -0.296777961
    0.672312145   -0.372686026   21.270326624    0.005428956   -0.298492184
    0.707627636   -0.372686026   21.270762177    0.019038246   -0.281201012
    0.742943127   -0.372686026   21.271640659    0.030056983   -0.246613140
    0.778258618   -0.372686026   21.272826638    0.036154331   -0.200062662
    0.813574109   -0.372686026   21.274124682    0.036393276   -0.149211033
    0.848889600   -0.372686026   21.275338146    0.031638599   -0.101741326
    0.884205091   -0.372686026   21.276326618    0.024074306   -0.063118791
    0.919520582   -0.372686026   21.277034837    0.016127746   -0.035474093
    0.954836073   -0.372686026   21.277483090    0.009536914   -0.017992047
    0.990151564   -0.372686026   21.277734022    0.004989379   -0.008212906
    1.025467055   -0.372686026   21.277858768    0.002299804   -0.003354501
    1.060782545   -0.372686026   21.277913451    0.000938322   -0.001225956
    1.096098036   -0.372686026   21.277934948    0.000327924   -0.000389583
    1.131413527   -0.372686026   21.277942496    0.000087094   -0.000096170
    1.166729018   -0.372686026   21.277944547    0.000016063   -0.000016469
    1.202044509   -0.372686026   21.277944973   -0.000000000   -0.000000000
    1.237360000   -0.372686026   21.277944973   -0.000000000   -0.000000000

   -0.704992000   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.669676509   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.634361018   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.599045527   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.563730036   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.528414545   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.493099055   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.457783564   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.422468073   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.387152582   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.351837091   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.316521600   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.281206109   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.245890618   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.210575127   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.175259636   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.139944145   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.104628655   -0.338196053   21.277944973   -0.000000000   -0.000000000
   -0.069313164   -0.338196053   21.277944944   -0.000001164   -0.000001098
   -0.033997673   -0.338196053   21.277944758   -0.000008389   -0.000008313
    0.001317818   -0.338196053   21.277943921   -0.000038724   -0.000040397
    0.036633309   -0.338196053   21.277940939   -0.000138047   -0.000154223
    0.071948800   -0.338196053   21.277931871   -0.000410434   -0.000499698
    0.107264291   -0.338196053   21.277906581   -0.001096322   -0.001459516
    0.142579782   -0.338196053   21.277844199   -0.002598442   -0.003819127
    0.177895273   -0.338196053   21.277705395   -0.005535208   -0.009049448
    0.213210764   -0.338196053   21.277426108   -0.010667452   -0.019528720
    0.248526255   -0.338196053   21.276917086   -0.018654679   -0.038541388
    0.283841745   -0.338196053   21.276068940   -0.029870325   -0.070061091
    0.319157236   -0.338196053   21.274769677   -0.044117005   -0.118081761
    0.354472727   -0.338196053   21.272925597   -0.060565715   -0.185842366
    0.389788218   -0.338196053   21.270481133   -0.077848597   -0.275120904
    0.425103709   -0.338196053   21.267439661   -0.094020563   -0.385533138
    0.460419200   -0.338196053   21.263883087   -0.106543633   -0.513895125
    0.495734691   -0.338196053   21.259993749   -0.112317748   -0.653501052
    0.531050182   -0.338196053   21.256067906   -0.108094225   -0.793675431
    0.566365673   -0.338196053   21.252508021   -0.091260753   -0.920051967
    0.601681164   -0.338196053   21.249783384   -0.060809708   -1.015963460
    0.636996655   -0.338196053   21.248356358   -0.018290218   -1.065059277
    0.672312145   -0.338196053   21.248578130    0.031472100   -1.055017942
    0.707627636   -0.338196053   21.250570566    0.080434646   -0.981749370
    0.742943127   -0.338196053   21.254135797    0.118952389   -0.852579913
    0.778258618   -0.338196053   21.258753369    0.139024770   -0.686288028
    0.813574109   -0.338196053   21.263701679    0.137715668   -0.508712007
    0.848889600   -0.338196053   21.268269537    0.118525673   -0.345187328
    0.884205091   -0.338196053   21.271960006    0.089574313   -0.213314582
    0.919520582   -0.338196053   21.274589060    0.059713095   -0.119505859
    0.954836073   -0.338196053   21.276246033    0.035181726   -0.060453093
    0.990151564   -0.338196053   21.277170702    0.018350853   -0.027531555
    1.025467055   -0.338196053   21.277629201    0.008436627   -0.011220900
    1.060782545   -0.338196053   21.277829726    0.003434134   -0.004092558
    1.096098036   -0.338196053   21.277908425    0.001196170   -0.001296539
    1.131413527   -0.338196053   21.277935965    0.000316976   -0.000319308
    1.166729018   -0.338196053   21.277943449    0.000057444   -0.000053702
    1.202044509   -0.338196053   21.277944973   -0.000000000   -0.000000000
    1.237360000   -0.338196053   21.277944973   -0.000000000   -0.000000000

   -0.704992000   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.669676509   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.634361018   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.599045527   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.563730036   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.528414545   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.493099055   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.457783564   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.422468073   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.387152582   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.351837091   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.316521600   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.281206109   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.245890618   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.210575127   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.175259636   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.139944145   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.104628655   -0.303706079   21.277944973   -0.000000000   -0.000000000
   -0.069313164   -0.303706079   21.277944843   -0.000005303   -0.000004668
   -0.033997673   -0.303706079   21.277944097   -0.000033882   -0.000031174
    0.001317818   -0.303706079   21.277940874   -0.000149333   -0.000144608
